id,id_,per_num,add_time,age,level,country_id,town_id,village_id,income,out_poverty,status
1474,1229844,8,2016,5,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1475,1132756,5,2014,19,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1476,1019751,3,2017,62,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1477,918722,5,2015,43,1,5.12E+11,5.12E+11,5.12E+11,2664,0,1
1478,803439,5,2017,40,3,5.13E+11,5.13E+11,5.13E+11,3274,0,1
1479,183410,2,2016,67,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1480,1827519,2,2016,69,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1481,1593033,5,2017,80,1,5.12E+11,5.12E+11,5.12E+11,3580,0,1
1482,1592120,4,2017,45,1,5.12E+11,5.12E+11,5.12E+11,4100,0,1
1483,44250,4,2014,26,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1484,963453,5,2016,56,1,5.12E+11,5.12E+11,5.12E+11,2575,0,1
1485,799343,1,2015,49,1,5.12E+11,5.12E+11,5.12E+11,3750,0,1
1486,1883078,5,2014,76,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1487,1461572,2,2014,75,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1488,628560,3,2016,56,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1489,1889876,6,2014,67,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1490,88151,2,2015,75,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1491,1103188,2,2014,79,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1492,1542586,3,2016,47,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1493,422685,3,2016,55,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1494,109795,4,2016,53,1,5.11E+11,5.11E+11,5.11E+11,1946,0,1
1495,1009982,1,2017,63,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1497,963503,5,2016,56,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1498,506382,1,2017,42,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1500,32161,3,2014,48,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1501,1172573,3,2016,10,2,5.13E+11,5.13E+11,5.13E+11,3246,0,1
1502,1037028,5,2017,19,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1503,535664,4,2015,63,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1504,820790,4,2014,73,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1505,961886,2,2016,63,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1506,887321,3,2015,72,1,5.12E+11,5.12E+11,5.12E+11,2226,0,1
1507,1691292,3,2017,46,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1508,427145,3,2014,60,1,5.12E+11,5.12E+11,5.12E+11,3108,0,1
1509,720245,4,2016,27,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1510,474522,3,2016,31,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1511,1716674,5,2017,72,1,5.12E+11,5.12E+11,5.12E+11,5000,0,1
1512,188626,6,2016,11,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1513,437300,4,2014,68,1,5.12E+11,5.12E+11,5.12E+11,2020,0,1
1514,1734152,2,2017,74,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1515,469687,1,2016,64,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1516,1041374,8,2017,20,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1517,574413,3,2016,71,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1518,1835548,4,2017,33,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1519,965139,5,2015,38,1,5.12E+11,5.12E+11,5.12E+11,2226,0,1
1520,718639,2,2016,88,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1521,417375,4,2017,65,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1522,1291551,3,2016,8,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1523,902285,5,2015,44,1,5.12E+11,5.12E+11,5.12E+11,2652,0,1
1524,861931,3,2017,52,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1525,1528563,2,2016,87,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1526,1632787,4,2016,74,1,5.12E+11,5.12E+11,5.12E+11,3318,0,1
1527,552643,3,2016,49,3,5.13E+11,5.13E+11,5.13E+11,2667,0,1
1528,1026722,3,2017,15,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1529,1844320,1,2017,59,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1530,423856,2,2014,69,1,5.12E+11,5.12E+11,5.12E+11,7311,0,1
1531,638916,4,2014,22,1,5.13E+11,5.13E+11,5.13E+11,6197,0,1
1532,710827,5,2014,46,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1533,264923,6,2016,44,1,5.13E+11,5.13E+11,5.13E+11,2522,0,1
1534,1048961,4,2015,20,1,5.12E+11,5.12E+11,5.12E+11,3000,0,1
1535,1591237,5,2014,68,1,5.12E+11,5.12E+11,5.12E+11,1788,0,1
1536,1317943,2,2017,65,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1537,660817,1,2017,34,2,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1538,1565031,3,2015,60,1,5.12E+11,5.12E+11,5.12E+11,2875,0,1
1539,400619,5,2015,59,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1540,136821,2,2014,73,2,5.11E+11,5.11E+11,5.11E+11,2935,0,1
1541,1708467,2,2017,42,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1542,216188,5,2016,6,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1543,534104,2,2015,80,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1544,560367,5,2014,66,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1545,976455,5,2017,17,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1546,472179,4,2016,74,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1547,1199276,1,2016,85,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1548,1829744,5,2016,18,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1549,392104,3,2017,88,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1550,431604,4,2016,33,0,5.11E+11,5.11E+11,5.11E+11,1025,0,1
1551,1237760,4,2015,45,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1552,548023,4,2014,34,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1553,79545,2,2015,61,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1554,902340,6,2014,5,1,5.12E+11,5.12E+11,5.12E+11,3260,0,1
1555,398360,3,2017,44,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1556,513091,1,2017,50,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1557,264121,3,2016,75,1,5.13E+11,5.13E+11,5.13E+11,2026,0,1
1559,1072164,5,2015,43,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1560,1046152,5,2015,40,1,5.12E+11,5.12E+11,5.12E+11,3248,0,1
1561,495324,2,2014,76,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1562,862458,3,2016,56,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1563,1403471,1,2014,78,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1564,106204,4,2016,48,1,5.11E+11,5.11E+11,5.11E+11,2446,0,1
1565,142643,2,2016,52,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
1566,686052,3,2014,26,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1567,1219658,2,2017,62,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1568,182201,6,2016,38,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1569,1033151,3,2017,60,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1570,369775,4,2016,29,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1571,1585927,3,2014,54,1,5.12E+11,5.12E+11,5.12E+11,5933,0,1
1572,1255706,1,2017,62,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1573,73379,4,2014,65,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1574,1289485,4,2014,36,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1575,816936,1,2017,59,1,5.11E+11,5.11E+11,5.11E+11,1410,0,1
1576,613237,4,2014,85,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
