id,"name",score,character,appointment,history,stickiness,relations,"analyze"
611098,"abc",455,0.33,0.51,0.4,0.57,0.58,NULL
611297,"abc",504,0.51,0.63,0.4,0.57,0.74,NULL
611391,"abc",512,0.51,0.63,0.4,0.57,0.74,NULL
611776,"abc",483,0.39,0.51,0.4,0.57,0.7,NULL
612788,"abc",529,0.6972,0.51,0.4,0.57,0.7,NULL
612887,"abc",620,0.59,0.77,0.6,0.81,0.78,NULL
613237,"abc",420,0.33,0.51,0.4,0.57,0.58,NULL
614138,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
614147,"abc",483,0.39,0.51,0.4,0.57,0.7,NULL
615453,"abc",506,0.51,0.63,0.4,0.57,0.74,NULL
616293,"abc",465,0.6372,0.51,0.4,0.57,0.58,NULL
616806,"abc",493,0.45,0.63,0.4,0.57,0.62,NULL
619852,"abc",508,0.51,0.63,0.4,0.57,0.74,NULL
620201,"abc",437,0.33,0.51,0.4,0.57,0.58,NULL
620478,"abc",469,0.45,0.63,0.4,0.57,0.62,NULL
622019,"abc",655,0.7988,0.77,0.6,0.81,0.66,NULL
622192,"abc",614,0.6404,0.65,0.6,0.81,0.62,NULL
623583,"abc",656,0.57,0.84,0.7,0.81,0.68,NULL
623842,"abc",651,0.8372,0.77,0.6,0.81,0.66,NULL
624031,"abc",594,0.53,0.77,0.6,0.81,0.66,NULL
624467,"abc",453,0.33,0.51,0.4,0.57,0.58,NULL
625324,"abc",460,0.6116,0.51,0.4,0.57,0.58,NULL
625376,"abc",428,0.33,0.51,0.4,0.57,0.58,NULL
625555,"abc",484,0.39,0.51,0.4,0.57,0.7,NULL
625813,"abc",553,0.41,0.65,0.6,0.81,0.62,NULL
626527,"abc",654,0.8116,0.77,0.6,0.81,0.66,NULL
627732,"abc",437,0.33,0.51,0.4,0.57,0.58,NULL
627756,"abc",526,0.6892,0.63,0.4,0.57,0.74,NULL
628560,"abc",477,0.45,0.63,0.4,0.57,0.62,NULL
629271,"abc",435,0.33,0.51,0.4,0.57,0.58,NULL
629420,"abc",516,0.6972,0.51,0.4,0.57,0.7,NULL
630028,"abc",577,0.47,0.65,0.6,0.81,0.74,NULL
630149,"abc",587,0.47,0.65,0.6,0.81,0.74,NULL
630756,"abc",577,0.5,0.77,0.6,0.81,0.6,NULL
631864,"abc",562,0.602,0.65,0.6,0.81,0.62,NULL
632039,"abc",552,0.41,0.65,0.6,0.81,0.62,NULL
632178,"abc",625,0.59,0.77,0.6,0.81,0.78,NULL
632286,"abc",608,0.6148,0.65,0.6,0.81,0.62,NULL
632365,"abc",583,0.47,0.65,0.6,0.81,0.74,NULL
633152,"abc",574,0.41,0.65,0.6,0.81,0.62,NULL
634820,"abc",549,0.38,0.65,0.6,0.81,0.56,NULL
634911,"abc",575,0.41,0.65,0.6,0.81,0.62,NULL
635463,"abc",533,0.41,0.65,0.6,0.57,0.62,NULL
635468,"abc",575,0.6104,0.65,0.6,0.81,0.56,NULL
635687,"abc",562,0.47,0.65,0.6,0.81,0.74,NULL
636184,"abc",581,0.53,0.77,0.6,0.81,0.66,NULL
636645,"abc",533,0.45,0.72,0.7,0.57,0.64,NULL
636673,"abc",513,0.41,0.65,0.6,0.57,0.62,NULL
636903,"abc",583,0.57,0.84,0.7,0.57,0.68,NULL
637598,"abc",589,0.7,0.65,0.6,0.81,0.56,NULL
638499,"abc",629,0.7516,0.65,0.6,0.81,0.74,NULL
638916,"abc",590,0.5956,0.84,0.7,0.57,0.68,NULL
638964,"abc",546,0.53,0.77,0.6,0.57,0.66,NULL
638984,"abc",564,0.45,0.72,0.7,0.57,0.64,NULL
640277,"abc",620,0.7044,0.65,0.6,0.81,0.62,NULL
641049,"abc",553,0.41,0.65,0.6,0.81,0.62,NULL
641624,"abc",524,0.5948,0.51,0.4,0.81,0.7,NULL
641841,"abc",517,0.39,0.51,0.4,0.81,0.7,NULL
642138,"abc",477,0.33,0.51,0.4,0.81,0.58,NULL
644553,"abc",616,0.63,0.84,0.7,0.57,0.8,NULL
644797,"abc",619,0.57,0.84,0.7,0.57,0.68,NULL
645708,"abc",519,0.41,0.65,0.6,0.57,0.62,NULL
646558,"abc",509,0.38,0.65,0.6,0.57,0.56,NULL
647411,"abc",605,0.77,0.72,0.7,0.57,0.64,NULL
647853,"abc",545,0.4956,0.65,0.6,0.57,0.74,NULL
648630,"abc",475,0.38,0.65,0.6,0.57,0.56,NULL
649381,"abc",526,0.38,0.65,0.6,0.81,0.56,NULL
652245,"abc",592,0.47,0.65,0.6,0.81,0.74,NULL
652616,"abc",437,0.33,0.51,0.4,0.57,0.58,NULL
653410,"abc",506,0.65,0.51,0.4,0.57,0.58,NULL
653531,"abc",462,0.5688,0.51,0.4,0.57,0.52,NULL
654269,"abc",435,0.5048,0.51,0.4,0.57,0.52,NULL
654409,"abc",478,0.5944,0.51,0.4,0.57,0.52,NULL
655008,"abc",469,0.5048,0.51,0.4,0.57,0.52,NULL
655568,"abc",414,0.33,0.51,0.4,0.57,0.58,NULL
655887,"abc",411,0.33,0.51,0.4,0.57,0.58,NULL
656079,"abc",458,0.4324,0.51,0.4,0.57,0.58,NULL
656470,"abc",512,0.51,0.63,0.4,0.57,0.74,NULL
657164,"abc",510,0.642,0.63,0.4,0.57,0.62,NULL
657371,"abc",463,0.45,0.63,0.4,0.57,0.62,NULL
658234,"abc",505,0.39,0.51,0.4,0.81,0.7,NULL
658272,"abc",621,0.7172,0.65,0.6,0.81,0.62,NULL
658561,"abc",585,0.47,0.65,0.6,0.81,0.74,NULL
658937,"abc",475,0.5476,0.51,0.4,0.57,0.58,NULL
658980,"abc",445,0.39,0.51,0.4,0.57,0.7,NULL
659808,"abc",420,0.3,0.51,0.4,0.57,0.52,NULL
660156,"abc",477,0.39,0.51,0.4,0.57,0.7,NULL
660781,"abc",426,0.33,0.51,0.4,0.57,0.58,NULL
660817,"abc",495,0.5692,0.51,0.4,0.57,0.7,NULL
661451,"abc",475,0.5348,0.51,0.4,0.57,0.58,NULL
661678,"abc",396,0.3,0.51,0.4,0.57,0.52,NULL
662060,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
662245,"abc",491,0.45,0.63,0.4,0.57,0.62,NULL
662326,"abc",408,0.3,0.51,0.4,0.57,0.52,NULL
663054,"abc",436,0.3,0.51,0.4,0.57,0.52,NULL
663291,"abc",453,0.33,0.51,0.4,0.57,0.58,NULL
663854,"abc",487,0.45,0.63,0.4,0.57,0.62,NULL
665052,"abc",505,0.6244,0.51,0.4,0.57,0.58,NULL
665122,"abc",472,0.42,0.63,0.4,0.57,0.56,NULL
665477,"abc",477,0.5304,0.51,0.4,0.57,0.52,NULL
665664,"abc",423,0.3,0.51,0.4,0.57,0.52,NULL
665985,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
666297,"abc",478,0.33,0.51,0.4,0.81,0.58,NULL
666610,"abc",503,0.39,0.51,0.4,0.81,0.7,NULL
667752,"abc",477,0.42,0.63,0.4,0.57,0.56,NULL
669265,"abc",471,0.45,0.63,0.4,0.57,0.62,NULL
670183,"abc",492,0.5652,0.63,0.4,0.57,0.62,NULL
671682,"abc",484,0.45,0.63,0.4,0.57,0.62,NULL
672406,"abc",534,0.642,0.63,0.4,0.57,0.62,NULL
672586,"abc",474,0.4884,0.63,0.4,0.57,0.62,NULL
672634,"abc",448,0.33,0.51,0.4,0.57,0.58,NULL
673730,"abc",440,0.3556,0.51,0.4,0.57,0.58,NULL
674311,"abc",473,0.45,0.63,0.4,0.57,0.62,NULL
675192,"abc",484,0.45,0.63,0.4,0.57,0.62,NULL
676649,"abc",491,0.51,0.63,0.4,0.57,0.74,NULL
676673,"abc",460,0.45,0.63,0.4,0.57,0.62,NULL
676760,"abc",417,0.3,0.51,0.4,0.57,0.52,NULL
678064,"abc",460,0.45,0.63,0.4,0.57,0.62,NULL
678430,"abc",523,0.7572,0.63,0.4,0.57,0.62,NULL
679703,"abc",462,0.6072,0.51,0.4,0.57,0.52,NULL
681403,"abc",498,0.51,0.63,0.4,0.57,0.74,NULL
681865,"abc",491,0.45,0.63,0.4,0.57,0.62,NULL
681892,"abc",484,0.514,0.63,0.4,0.57,0.62,NULL
682293,"abc",491,0.586,0.51,0.4,0.57,0.58,NULL
684210,"abc",596,0.51,0.72,0.7,0.57,0.76,NULL
685396,"abc",592,0.51,0.72,0.7,0.57,0.76,NULL
686052,"abc",452,0.4068,0.51,0.4,0.57,0.58,NULL
686518,"abc",613,0.59,0.77,0.6,0.81,0.78,NULL
686561,"abc",628,0.59,0.77,0.6,0.81,0.78,NULL
686661,"abc",447,0.33,0.51,0.4,0.57,0.58,NULL
686854,"abc",666,0.91,0.77,0.6,0.81,0.78,NULL
687055,"abc",583,0.6232,0.65,0.6,0.81,0.56,NULL
687763,"abc",569,0.41,0.65,0.6,0.81,0.62,NULL
688284,"abc",557,0.41,0.65,0.6,0.81,0.62,NULL
688361,"abc",607,0.7,0.65,0.6,0.81,0.56,NULL
688453,"abc",556,0.4612,0.65,0.6,0.81,0.62,NULL
688611,"abc",589,0.5848,0.65,0.6,0.81,0.56,NULL
689579,"abc",559,0.41,0.65,0.6,0.81,0.62,NULL
689587,"abc",564,0.47,0.65,0.6,0.81,0.74,NULL
689683,"abc",547,0.41,0.65,0.6,0.81,0.62,NULL
690332,"abc",604,0.534,0.65,0.6,0.81,0.74,NULL
690644,"abc",509,0.4324,0.51,0.4,0.81,0.58,NULL
690690,"abc",562,0.41,0.65,0.6,0.81,0.62,NULL
691366,"abc",533,0.41,0.65,0.6,0.81,0.62,NULL
692479,"abc",604,0.6872,0.65,0.6,0.81,0.56,NULL
693531,"abc",447,0.42,0.63,0.4,0.57,0.56,NULL
693824,"abc",448,0.33,0.51,0.4,0.57,0.58,NULL
693870,"abc",478,0.4836,0.51,0.4,0.57,0.58,NULL
694246,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
694490,"abc",435,0.33,0.51,0.4,0.57,0.58,NULL
695102,"abc",465,0.586,0.51,0.4,0.57,0.58,NULL
695143,"abc",461,0.39,0.51,0.4,0.57,0.7,NULL
695222,"abc",438,0.3,0.51,0.4,0.57,0.52,NULL
695466,"abc",420,0.3,0.51,0.4,0.57,0.52,NULL
697913,"abc",422,0.33,0.51,0.4,0.57,0.58,NULL
698019,"abc",440,0.3,0.51,0.4,0.57,0.52,NULL
698130,"abc",456,0.33,0.51,0.4,0.57,0.58,NULL
698189,"abc",491,0.5396,0.63,0.4,0.57,0.62,NULL
698235,"abc",427,0.3,0.51,0.4,0.57,0.52,NULL
701071,"abc",476,0.5268,0.63,0.4,0.57,0.62,NULL
701528,"abc",424,0.33,0.51,0.4,0.57,0.58,NULL
702450,"abc",443,0.33,0.51,0.4,0.57,0.58,NULL
702720,"abc",485,0.5476,0.51,0.4,0.57,0.58,NULL
703367,"abc",412,0.33,0.51,0.4,0.57,0.58,NULL
703854,"abc",459,0.39,0.51,0.4,0.57,0.7,NULL
704153,"abc",417,0.3896,0.51,0.4,0.57,0.52,NULL
704834,"abc",530,0.7444,0.63,0.4,0.57,0.62,NULL
705790,"abc",496,0.45,0.63,0.4,0.57,0.62,NULL
705895,"abc",402,0.3,0.51,0.4,0.57,0.52,NULL
708305,"abc",500,0.51,0.63,0.4,0.57,0.74,NULL
708345,"abc",457,0.4836,0.51,0.4,0.57,0.58,NULL
708452,"abc",476,0.45,0.63,0.4,0.57,0.62,NULL
708612,"abc",478,0.5348,0.51,0.4,0.57,0.58,NULL
708853,"abc",453,0.4068,0.51,0.4,0.57,0.58,NULL
709309,"abc",441,0.33,0.51,0.4,0.57,0.58,NULL
709625,"abc",436,0.4324,0.51,0.4,0.57,0.58,NULL
710034,"abc",417,0.3,0.51,0.4,0.57,0.52,NULL
710235,"abc",479,0.39,0.51,0.4,0.57,0.7,NULL
710314,"abc",438,0.33,0.51,0.4,0.57,0.58,NULL
710756,"abc",451,0.556,0.51,0.4,0.57,0.52,NULL
710827,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
711006,"abc",425,0.394,0.51,0.4,0.57,0.58,NULL
711381,"abc",501,0.6244,0.51,0.4,0.57,0.58,NULL
712146,"abc",416,0.33,0.51,0.4,0.57,0.58,NULL
712610,"abc",412,0.33,0.51,0.4,0.57,0.58,NULL
713656,"abc",493,0.45,0.63,0.4,0.57,0.62,NULL
714388,"abc",451,0.4964,0.51,0.4,0.57,0.58,NULL
715956,"abc",467,0.5012,0.63,0.4,0.57,0.62,NULL
716572,"abc",447,0.33,0.51,0.4,0.57,0.58,NULL
716879,"abc",453,0.33,0.51,0.4,0.57,0.58,NULL
716911,"abc",491,0.45,0.63,0.4,0.57,0.62,NULL
717394,"abc",489,0.586,0.51,0.4,0.57,0.58,NULL
718226,"abc",523,0.51,0.63,0.4,0.57,0.74,NULL
718639,"abc",527,0.51,0.63,0.4,0.57,0.74,NULL
719871,"abc",487,0.65,0.51,0.4,0.57,0.58,NULL
720245,"abc",448,0.4196,0.51,0.4,0.57,0.58,NULL
720811,"abc",479,0.39,0.51,0.4,0.57,0.7,NULL
721019,"abc",486,0.39,0.51,0.4,0.57,0.7,NULL
721622,"abc",500,0.51,0.63,0.4,0.57,0.74,NULL
721798,"abc",506,0.4628,0.63,0.4,0.57,0.62,NULL
723798,"abc",504,0.38,0.65,0.6,0.57,0.56,NULL
724787,"abc",593,0.59,0.77,0.6,0.57,0.78,NULL
724917,"abc",558,0.47,0.65,0.6,0.57,0.74,NULL
725318,"abc",499,0.38,0.65,0.6,0.57,0.56,NULL
725607,"abc",547,0.42,0.72,0.7,0.57,0.58,NULL
725822,"abc",560,0.47,0.65,0.6,0.57,0.74,NULL
725987,"abc",524,0.41,0.65,0.6,0.57,0.62,NULL
726535,"abc",512,0.41,0.65,0.6,0.57,0.62,NULL
727722,"abc",549,0.47,0.65,0.6,0.57,0.74,NULL
727882,"abc",655,0.8588,0.77,0.6,0.57,0.78,NULL
728018,"abc",534,0.47,0.65,0.6,0.57,0.74,NULL
728403,"abc",604,0.7572,0.72,0.7,0.57,0.64,NULL
728749,"abc",562,0.47,0.65,0.6,0.57,0.74,NULL
728810,"abc",602,0.79,0.65,0.6,0.57,0.74,NULL
729249,"abc",583,0.59,0.77,0.6,0.57,0.78,NULL
729483,"abc",486,0.38,0.65,0.6,0.57,0.56,NULL
731379,"abc",529,0.41,0.65,0.6,0.57,0.62,NULL
731587,"abc",512,0.41,0.65,0.6,0.57,0.62,NULL
731672,"abc",573,0.59,0.77,0.6,0.57,0.78,NULL
732326,"abc",507,0.41,0.65,0.6,0.57,0.62,NULL
732332,"abc",520,0.47,0.65,0.6,0.57,0.74,NULL
733562,"abc",504,0.41,0.65,0.6,0.57,0.62,NULL
735029,"abc",532,0.41,0.65,0.6,0.57,0.62,NULL
735465,"abc",533,0.5124,0.65,0.6,0.57,0.62,NULL
736602,"abc",581,0.53,0.77,0.6,0.57,0.66,NULL
736678,"abc",504,0.41,0.65,0.6,0.57,0.62,NULL
736808,"abc",533,0.45,0.72,0.7,0.57,0.64,NULL
736867,"abc",567,0.53,0.77,0.6,0.57,0.66,NULL
737396,"abc",535,0.47,0.65,0.6,0.57,0.74,NULL
738556,"abc",526,0.47,0.65,0.6,0.57,0.74,NULL
738994,"abc",509,0.41,0.65,0.6,0.57,0.62,NULL
739466,"abc",532,0.47,0.65,0.6,0.57,0.74,NULL
739830,"abc",458,0.39,0.51,0.4,0.57,0.7,NULL
741051,"abc",602,0.51,0.72,0.7,0.57,0.76,NULL
741489,"abc",558,0.53,0.77,0.6,0.57,0.66,NULL
742050,"abc",502,0.51,0.63,0.4,0.57,0.74,NULL
742097,"abc",427,0.33,0.51,0.4,0.57,0.58,NULL
742803,"abc",577,0.53,0.77,0.6,0.57,0.66,NULL
742893,"abc",531,0.41,0.65,0.6,0.57,0.62,NULL
742919,"abc",572,0.6916,0.65,0.6,0.57,0.62,NULL
743057,"abc",569,0.6788,0.65,0.6,0.57,0.62,NULL
744392,"abc",547,0.47,0.65,0.6,0.57,0.74,NULL
745696,"abc",528,0.47,0.65,0.6,0.57,0.74,NULL
746832,"abc",492,0.38,0.65,0.6,0.57,0.56,NULL
746841,"abc",533,0.41,0.65,0.6,0.57,0.62,NULL
746979,"abc",525,0.41,0.65,0.6,0.57,0.62,NULL
747310,"abc",520,0.41,0.65,0.6,0.57,0.62,NULL
747543,"abc",541,0.45,0.72,0.7,0.57,0.64,NULL
748052,"abc",491,0.41,0.65,0.6,0.57,0.62,NULL
748151,"abc",489,0.41,0.65,0.6,0.57,0.62,NULL
748739,"abc",597,0.51,0.72,0.7,0.57,0.76,NULL
749277,"abc",549,0.47,0.65,0.6,0.57,0.74,NULL
751120,"abc",532,0.41,0.65,0.6,0.57,0.62,NULL
751888,"abc",652,0.91,0.77,0.6,0.57,0.78,NULL
752637,"abc",545,0.53,0.77,0.6,0.57,0.66,NULL
754612,"abc",497,0.41,0.65,0.6,0.57,0.62,NULL
754809,"abc",477,0.38,0.65,0.6,0.57,0.56,NULL
755497,"abc",552,0.47,0.65,0.6,0.57,0.74,NULL
755623,"abc",534,0.41,0.65,0.6,0.57,0.62,NULL
757008,"abc",528,0.41,0.65,0.6,0.57,0.62,NULL
757206,"abc",522,0.41,0.65,0.6,0.57,0.62,NULL
757445,"abc",537,0.6104,0.65,0.6,0.57,0.56,NULL
757532,"abc",540,0.47,0.65,0.6,0.57,0.74,NULL
758252,"abc",560,0.47,0.65,0.6,0.57,0.74,NULL
758685,"abc",474,0.38,0.65,0.6,0.57,0.56,NULL
758758,"abc",498,0.38,0.65,0.6,0.57,0.56,NULL
759075,"abc",534,0.47,0.65,0.6,0.57,0.74,NULL
759234,"abc",535,0.6532,0.65,0.6,0.57,0.62,NULL
760402,"abc",539,0.47,0.65,0.6,0.57,0.74,NULL
762121,"abc",549,0.47,0.65,0.6,0.57,0.74,NULL
762476,"abc",561,0.73,0.65,0.6,0.57,0.62,NULL
763375,"abc",605,0.59,0.77,0.6,0.57,0.78,NULL
763658,"abc",503,0.41,0.65,0.6,0.57,0.62,NULL
764245,"abc",547,0.47,0.65,0.6,0.57,0.74,NULL
764904,"abc",562,0.53,0.77,0.6,0.57,0.66,NULL
764927,"abc",607,0.59,0.77,0.6,0.57,0.78,NULL
765040,"abc",570,0.51,0.72,0.7,0.57,0.76,NULL
765480,"abc",542,0.45,0.72,0.7,0.57,0.64,NULL
766011,"abc",544,0.47,0.65,0.6,0.57,0.74,NULL
766747,"abc",526,0.41,0.65,0.6,0.57,0.62,NULL
767281,"abc",588,0.51,0.72,0.7,0.57,0.76,NULL
767456,"abc",524,0.47,0.65,0.6,0.57,0.74,NULL
767690,"abc",567,0.51,0.72,0.7,0.57,0.76,NULL
768078,"abc",582,0.53,0.77,0.6,0.57,0.66,NULL
768427,"abc",547,0.53,0.77,0.6,0.57,0.66,NULL
768769,"abc",549,0.6916,0.65,0.6,0.57,0.62,NULL
769571,"abc",519,0.41,0.65,0.6,0.57,0.62,NULL
769645,"abc",578,0.53,0.77,0.6,0.57,0.66,NULL
771188,"abc",551,0.5,0.77,0.6,0.57,0.6,NULL
771414,"abc",599,0.57,0.84,0.7,0.57,0.68,NULL
771596,"abc",526,0.41,0.65,0.6,0.57,0.62,NULL
771692,"abc",567,0.73,0.65,0.6,0.57,0.62,NULL
772431,"abc",546,0.47,0.65,0.6,0.57,0.74,NULL
773027,"abc",614,0.57,0.84,0.7,0.57,0.68,NULL
773259,"abc",597,0.7988,0.77,0.6,0.57,0.66,NULL
774294,"abc",531,0.41,0.65,0.6,0.57,0.62,NULL
774404,"abc",504,0.41,0.65,0.6,0.57,0.62,NULL
776346,"abc",495,0.38,0.65,0.6,0.57,0.56,NULL
776660,"abc",585,0.59,0.77,0.6,0.57,0.78,NULL
777464,"abc",588,0.59,0.77,0.6,0.57,0.78,NULL
777710,"abc",532,0.42,0.72,0.7,0.57,0.58,NULL
779099,"abc",570,0.59,0.77,0.6,0.57,0.78,NULL
779780,"abc",541,0.47,0.65,0.6,0.57,0.74,NULL
780279,"abc",525,0.41,0.65,0.6,0.57,0.62,NULL
780781,"abc",575,0.53,0.77,0.6,0.57,0.66,NULL
781649,"abc",515,0.41,0.65,0.6,0.57,0.62,NULL
782011,"abc",549,0.73,0.65,0.6,0.57,0.62,NULL
782717,"abc",600,0.59,0.77,0.6,0.57,0.78,NULL
783781,"abc",590,0.51,0.72,0.7,0.57,0.76,NULL
784640,"abc",523,0.41,0.65,0.6,0.57,0.62,NULL
785678,"abc",506,0.41,0.65,0.6,0.57,0.62,NULL
785980,"abc",511,0.41,0.65,0.6,0.57,0.62,NULL
787023,"abc",516,0.38,0.65,0.6,0.57,0.56,NULL
787639,"abc",487,0.38,0.65,0.6,0.57,0.56,NULL
787955,"abc",525,0.41,0.65,0.6,0.57,0.62,NULL
788025,"abc",593,0.51,0.72,0.7,0.57,0.76,NULL
788994,"abc",527,0.41,0.65,0.6,0.57,0.62,NULL
789306,"abc",588,0.59,0.77,0.6,0.57,0.78,NULL
789434,"abc",549,0.6104,0.65,0.6,0.57,0.56,NULL
790157,"abc",552,0.45,0.72,0.7,0.57,0.64,NULL
790265,"abc",511,0.582,0.51,0.4,0.57,0.7,NULL
790286,"abc",457,0.4452,0.51,0.4,0.57,0.58,NULL
791129,"abc",567,0.7016,0.72,0.7,0.57,0.58,NULL
791909,"abc",578,0.59,0.77,0.6,0.57,0.78,NULL
792206,"abc",418,0.3,0.51,0.4,0.57,0.52,NULL
793030,"abc",556,0.53,0.77,0.6,0.57,0.66,NULL
793116,"abc",411,0.33,0.51,0.4,0.57,0.58,NULL
793423,"abc",512,0.572,0.65,0.6,0.57,0.56,NULL
795782,"abc",538,0.666,0.65,0.6,0.57,0.62,NULL
795802,"abc",534,0.5252,0.65,0.6,0.57,0.62,NULL
795856,"abc",556,0.47,0.65,0.6,0.57,0.74,NULL
795942,"abc",586,0.7316,0.72,0.7,0.57,0.64,NULL
796016,"abc",544,0.47,0.65,0.6,0.57,0.74,NULL
798536,"abc",534,0.41,0.65,0.6,0.57,0.62,NULL
798840,"abc",598,0.6876,0.65,0.6,0.57,0.74,NULL
798884,"abc",594,0.7644,0.65,0.6,0.57,0.74,NULL
799343,"abc",570,0.47,0.65,0.6,0.81,0.74,NULL
800779,"abc",557,0.53,0.77,0.6,0.57,0.66,NULL
801300,"abc",573,0.5724,0.65,0.6,0.57,0.74,NULL
802232,"abc",573,0.6532,0.65,0.6,0.57,0.62,NULL
803439,"abc",574,0.666,0.65,0.6,0.57,0.62,NULL
803773,"abc",503,0.38,0.65,0.6,0.57,0.56,NULL
804836,"abc",517,0.38,0.65,0.6,0.57,0.56,NULL
805280,"abc",569,0.59,0.77,0.6,0.57,0.78,NULL
805696,"abc",517,0.41,0.65,0.6,0.57,0.62,NULL
805799,"abc",566,0.47,0.65,0.6,0.81,0.74,NULL
806227,"abc",575,0.47,0.65,0.6,0.81,0.74,NULL
807258,"abc",608,0.45,0.72,0.7,0.81,0.64,NULL
807641,"abc",596,0.42,0.72,0.7,0.81,0.58,NULL
808733,"abc",545,0.4628,0.72,0.7,0.57,0.64,NULL
809186,"abc",621,0.786,0.77,0.6,0.57,0.66,NULL
809415,"abc",521,0.5,0.77,0.6,0.57,0.6,NULL
809890,"abc",555,0.5908,0.72,0.7,0.57,0.64,NULL
810135,"abc",497,0.51,0.63,0.4,0.57,0.74,NULL
810665,"abc",456,0.33,0.51,0.4,0.81,0.58,NULL
811156,"abc",571,0.5,0.77,0.6,0.81,0.6,NULL
811877,"abc",542,0.65,0.51,0.4,0.81,0.58,NULL
812116,"abc",512,0.65,0.51,0.4,0.81,0.58,NULL
812367,"abc",573,0.41,0.65,0.6,0.81,0.62,NULL
812693,"abc",573,0.6788,0.65,0.6,0.57,0.62,NULL
815281,"abc",687,0.63,0.84,0.7,0.81,0.8,NULL
815544,"abc",573,0.47,0.65,0.6,0.81,0.74,NULL
816936,"abc",596,0.47,0.65,0.6,0.81,0.74,NULL
817230,"abc",591,0.53,0.77,0.6,0.81,0.66,NULL
817279,"abc",459,0.39,0.51,0.4,0.57,0.7,NULL
817767,"abc",406,0.3,0.51,0.4,0.57,0.52,NULL
818193,"abc",546,0.38,0.65,0.6,0.81,0.56,NULL
818991,"abc",502,0.42,0.63,0.4,0.81,0.56,NULL
819130,"abc",570,0.51,0.63,0.4,0.81,0.74,NULL
819145,"abc",552,0.642,0.63,0.4,0.81,0.62,NULL
819307,"abc",532,0.51,0.63,0.4,0.57,0.74,NULL
819385,"abc",487,0.39,0.51,0.4,0.81,0.7,NULL
819564,"abc",593,0.45,0.72,0.7,0.81,0.64,NULL
820688,"abc",555,0.51,0.63,0.4,0.81,0.74,NULL
820790,"abc",456,0.33,0.51,0.4,0.81,0.58,NULL
820858,"abc",458,0.33,0.51,0.4,0.81,0.58,NULL
821077,"abc",579,0.54,0.84,0.7,0.57,0.62,NULL
821243,"abc",525,0.6972,0.51,0.4,0.57,0.7,NULL
821519,"abc",458,0.33,0.51,0.4,0.81,0.58,NULL
822311,"abc",560,0.41,0.65,0.6,0.81,0.62,NULL
822498,"abc",555,0.38,0.65,0.6,0.81,0.56,NULL
823261,"abc",516,0.51,0.63,0.4,0.57,0.74,NULL
823319,"abc",449,0.33,0.51,0.4,0.57,0.58,NULL
823383,"abc",464,0.39,0.51,0.4,0.57,0.7,NULL
823454,"abc",426,0.4152,0.51,0.4,0.57,0.52,NULL
825351,"abc",495,0.65,0.51,0.4,0.57,0.58,NULL
825760,"abc",487,0.45,0.63,0.4,0.57,0.62,NULL
825970,"abc",438,0.33,0.51,0.4,0.57,0.58,NULL
826117,"abc",462,0.4196,0.51,0.4,0.57,0.58,NULL
826834,"abc",487,0.42,0.63,0.4,0.57,0.56,NULL
827019,"abc",476,0.45,0.63,0.4,0.57,0.62,NULL
829181,"abc",430,0.33,0.51,0.4,0.57,0.58,NULL
830003,"abc",480,0.39,0.51,0.4,0.57,0.7,NULL
830366,"abc",543,0.41,0.65,0.6,0.81,0.62,NULL
830427,"abc",480,0.522,0.51,0.4,0.57,0.58,NULL
830592,"abc",464,0.39,0.51,0.4,0.57,0.7,NULL
831427,"abc",414,0.3,0.51,0.4,0.57,0.52,NULL
831759,"abc",498,0.45,0.63,0.4,0.57,0.62,NULL
831915,"abc",453,0.5476,0.51,0.4,0.57,0.58,NULL
833512,"abc",470,0.45,0.63,0.4,0.57,0.62,NULL
835639,"abc",643,0.6676,0.72,0.7,0.81,0.64,NULL
835725,"abc",571,0.47,0.65,0.6,0.81,0.74,NULL
835953,"abc",539,0.7572,0.63,0.4,0.57,0.62,NULL
836419,"abc",558,0.41,0.65,0.6,0.81,0.62,NULL
837175,"abc",607,0.53,0.77,0.6,0.81,0.66,NULL
837247,"abc",532,0.41,0.65,0.6,0.81,0.62,NULL
837523,"abc",536,0.45,0.63,0.4,0.81,0.62,NULL
839444,"abc",513,0.51,0.63,0.4,0.57,0.74,NULL
839619,"abc",494,0.45,0.63,0.4,0.57,0.62,NULL
840943,"abc",529,0.51,0.63,0.4,0.57,0.74,NULL
841209,"abc",533,0.51,0.63,0.4,0.57,0.74,NULL
841449,"abc",483,0.39,0.51,0.4,0.57,0.7,NULL
841492,"abc",446,0.39,0.51,0.4,0.57,0.7,NULL
842676,"abc",422,0.33,0.51,0.4,0.57,0.58,NULL
845181,"abc",491,0.5988,0.51,0.4,0.57,0.58,NULL
845515,"abc",481,0.45,0.63,0.4,0.57,0.62,NULL
846642,"abc",531,0.51,0.63,0.4,0.57,0.74,NULL
846805,"abc",434,0.3,0.51,0.4,0.57,0.52,NULL
847175,"abc",502,0.6244,0.51,0.4,0.57,0.58,NULL
847182,"abc",448,0.39,0.51,0.4,0.57,0.7,NULL
