,id,per_num,year,ID_card,level,breed_year,equip_breed,land_year,land_size,channel,channel_num,sale_income,county_id,town_id,village_id,helper_unit,plan_time,help_industry,industrial_scale,tech_project,income,out_poverty,status
1336,1019421,2,2017,74,3,,,,,,,,510904000000,510904106000,510904106218,,,,,,1089.7290192113246,1019421,1
1337,1227381,3,2016,11,1,,,,,,,,510823000000,510823204000,510823204206,,2016年,,,,1089.7290192113246,1227381,-1
1338,1659552,4,2016,76,1,,,,,,,,511723000000,511723100000,511723100218,,,种养殖,,,3685.0,1659552,1
1339,852599,3,2015,86,2,,,,,,,,511902000000,511902104000,511902104209,,,,,,1089.7290192113246,852599,1
1340,837523,5,2016,48,1,,,,,,,,513223000000,513223217000,513223217202,色尔窝村,2018,,,,1089.7290192113246,837523,1
1341,831427,6,2016,47,3,,,,,,,,510904000000,510904204000,510904204214,,,,,,1089.7290192113246,831427,-1
1342,1688768,6,2017,45,1,,,,,,,,511921000000,511921103000,511921103207,,,种养殖业,,,1089.7290192113246,1688768,1
1343,1424896,1,2017,54,1,,,,,,,,510823000000,510823210000,510823210204,,未脱贫,,,,1089.7290192113246,1424896,1
1344,1239045,6,2014,63,1,,,,,,,,510823000000,510823231000,510823231200,,2014年,,,,1089.7290192113246,1239045,-1
1346,853695,3,2015,48,2,,,,,,,,511902000000,511902004000,511902004204,,,,,,1089.7290192113246,853695,1
1347,574979,2,2016,22,3,,,,,,,,511324000000,511324206000,511324206206,,2018,,,,1089.7290192113246,574979,1
1348,1335216,2,2017,43,1,,,,,,,,510823000000,510823122000,510823122210,,未脱贫,,,,1089.7290192113246,1335216,-1
1349,811156,6,2014,69,1,,,,,,,,511133000000,511133223000,511133223201,乐山市总工会,2018,,,,3525.0,811156,1
1350,1449829,3,2014,30,1,,,,,,,,511724000000,511724115000,511724115206,,,,,,1089.7290192113246,1449829,1
1351,1857525,2,2017,71,3,,,,,,,,510522000000,510522111000,510522111204,,,,,,1089.7290192113246,1857525,1
1352,457712,6,2016,54,0,,,,,,,,510522000000,510522108000,510522108204,,,,,,1089.7290192113246,457712,1
1353,490317,4,2017,23,1,,,,,,,,511129000000,511129102000,511129102200,,,,,,1089.7290192113246,490317,1
1354,742893,3,2017,53,1,,,,,,,,511722000000,511722112000,511722112200,,,,,,1166.0,742893,1
1355,665122,8,2017,89,2,,,,,,,,513422000000,513422215000,513422215201,,,,,,1089.7290192113246,665122,1
1356,1889712,4,2014,70,3,,,,,,,,510524000000,510524109000,510524109213,,,,,,1089.7290192113246,1889712,1
1357,1217277,4,2017,81,1,,,,,,,,510823000000,510823114000,510823114201,,未脱贫,,,,1089.7290192113246,1217277,-1
1358,1851380,5,2016,46,1,,,,,,,,513221000000,513221100000,513221100207,,,,,,1089.7290192113246,1851380,1
1359,140421,2,2016,73,2,,,,,,,,510821000000,510821108000,510821108200,旺苍县三江镇人民政府,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2850.0,140421,1
1360,110301,6,2016,43,1,,,,,,,,510524000000,510524102000,510524102226,,,,,,1388.0,110301,1
1361,222417,2,2016,29,1,,,,,,,,513429000000,513429219000,513429219203,,,,,,1089.7290192113246,222417,1
1362,518624,6,2017,7,1,,,,,,,,511129000000,511129211000,511129211209,,,,,,1089.7290192113246,518624,1
1363,458562,2,2016,47,0,,,,,,,,510522000000,510522108000,510522108203,,,,,,1089.7290192113246,458562,1
1364,1472900,6,2014,45,1,,,,,,,,511724000000,511724111000,511724111204,,,,,,1089.7290192113246,1472900,1
1365,412309,5,2017,55,1,,,,,,,,513330000000,513330200000,513330200206,,,,,,1089.7290192113246,412309,1
1366,1043807,2,2015,70,1,,,,,,,,511903000000,511903104000,511903104214,,,,,,4130.0,1043807,1
1367,184725,2,2016,20,1,,,,,,,,513429000000,513429215000,513429215201,,,,,,1089.7290192113246,184725,1
1368,1477329,2,2014,55,1,,,,,,,,511724000000,511724222000,511724222201,,,,,,1089.7290192113246,1477329,1
1369,607472,5,2014,49,1,,,,,,,,511922000000,511922101000,511922101200,南江油脂公司,2017,种养业,,,1168.0,607472,1
1370,501039,4,2016,45,0,,,,,,,,510522000000,510522208000,510522208207,,,,,,2075.0,501039,1
1371,929460,3,2015,20,3,,,,,,,,511921000000,511921220000,511921220208,,,,,,1089.7290192113246,929460,1
1372,1731759,2,2017,67,2,,,,,,,,511902000000,511902100000,511902100205,,,,,,1089.7290192113246,1731759,1
1373,1534295,1,2016,45,1,,,,,,,,511623000000,511623105000,511623105211,,,,,,1089.7290192113246,1534295,1
1374,1076551,5,2015,41,1,,,,,,,,513327000000,513327201000,513327201215,,,,,,1089.7290192113246,1076551,1
1375,1382461,2,2014,64,1,,,,,,,,510823000000,510823205000,510823205203,,2014年,,,,1089.7290192113246,1382461,-1
1376,1234474,4,2015,12,1,,,,,,,,510823000000,510823226000,510823226208,,2015年,,,,1089.7290192113246,1234474,-1
1377,518120,1,2017,79,1,,,,,,,,511129000000,511129102000,511129102207,,,,,,1089.7290192113246,518120,1
1378,601331,3,2016,54,1,,,,,,,,511703000000,511703210000,511703210205,,,,,,1089.7290192113246,601331,1
1379,537461,8,2016,76,3,,,,,,,,513327000000,513327212000,513327212207,农牧和科技局,2019,,,,2560.0,537461,1
1380,462131,1,2014,53,3,,,,,,,,513431000000,513431228000,513431228203,昭觉县庆恒乡中心校,2018,种植,核桃5亩,,2550.0,462131,1
1381,1285547,2,2017,64,1,,,,,,,,510823000000,510823216000,510823216202,,未脱贫,,,,1089.7290192113246,1285547,-1
1382,1279512,5,2014,61,1,,,,,,,,511724000000,511724203000,511724203202,,,,,,1089.7290192113246,1279512,1
1383,1064173,7,2016,14,2015年,,,,,,,,510522000000,510522212000,510522212206,,,,,,1089.7290192113246,1064173,1
1384,893321,6,2014,44,1,,,,,,,,511921000000,511921102000,511921102207,,,,,,3816.0,893321,1
1385,746841,4,2017,50,1,,,,,,,,511722000000,511722100000,511722100212,,,,,,3287.0,746841,1
1386,170140,4,2017,53,2,,,,,,,,510821000000,510821101000,510821101218,旺苍县嘉川镇畜牧站,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,3560.0,170140,1
1387,1004702,2,2017,42,3,,,,,,,,510904000000,510904206000,510904206209,,,,,,1089.7290192113246,1004702,1
1388,30242,4,2014,61,2,,,,,,,,510824000000,510824208000,510824208218,,,,,,1089.7290192113246,30242,1
1389,822311,4,2017,52,1,,,,,,,,511133000000,511133209000,511133209209,市水利管理处副局长,2018,,,,1997.0,822311,1
1390,455714,4,2016,75,2015年,,,,,,,,510522000000,510522108000,510522108214,,,,,,1089.7290192113246,455714,1
1391,1480045,5,2014,30,1,,,,,,,,511724000000,511724221000,511724221201,,,,,,1089.7290192113246,1480045,1
1392,1828255,1,2016,66,1,,,,,,,,511903000000,511903205000,511903205205,,,,,,1089.7290192113246,1828255,1
1393,413212,4,2017,39,1,,,,,,,,513330000000,513330210000,513330210202,,,,,,1089.7290192113246,413212,1
1395,173167,4,2017,66,2,,,,,,,,510821000000,510821102000,510821102207,旺苍县木门镇农业技术推广服务站,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2450.0,173167,1
1396,724917,2,2017,78,1,,,,,,,,511722000000,511722105000,511722105207,,,,,,3250.0,724917,1
1397,1723184,4,2016,52,3,,,,,,,,511621000000,511621222000,511621222221,爱众电力,30/12/2017,种、养殖,家禽（畜）数只、水稻数亩,,1930.0,1723184,1
1398,1079344,3,2014,41,1,,,,,,,,511304000000,511304223000,511304223210,,,,,,1089.7290192113246,1079344,1
1399,810665,4,2014,48,1,,,,,,,,511133000000,511133210000,511133210203,,,先建后补养殖业养殖业,4-6头,,1089.7290192113246,810665,1
1400,864709,2,2016,69,1,,,,,,,,511781000000,511781205000,511781205200,井溪乡人民政府,2018,种植,玉米种植1亩、马铃薯种植2亩,技术支撑,2753.0,864709,1
1401,1321109,4,2014,39,1,,,,,,,,510823000000,510823100000,510823100206,,2014年,,,,1089.7290192113246,1321109,-1
1402,181666,1,2016,76,1,,,,,,,,513429000000,513429217000,513429217202,,,,,,1089.7290192113246,181666,1
1403,445188,3,2016,16,2016年,,,,,,,,510522000000,510522203000,510522203205,,,,,,1089.7290192113246,445188,1
1404,1413054,2,2016,69,1,,,,,,,,510823000000,510823223000,510823223200,,2016年,,,,1089.7290192113246,1413054,1
1405,1268445,5,2016,57,1,,,,,,,,510823000000,510823108000,510823108212,,2016年,,,,1089.7290192113246,1268445,-1
1406,1835065,3,2017,47,3,,,,,,,,510522000000,510522201000,510522201209,,,,,,1089.7290192113246,1835065,1
1407,1310452,3,2017,74,1,,,,,,,,510823000000,510823104000,510823104202,,未脱贫,,,,1089.7290192113246,1310452,-1
1408,928052,3,2015,69,3,,,,,,,,511921000000,511921220000,511921220206,,,,,,1089.7290192113246,928052,1
1409,463741,5,2016,15,2015年,,,,,,,,510522000000,510522112000,510522112216,,,,,,1089.7290192113246,463741,1
1410,865065,1,2016,64,3,,,,,,,,511681000000,511681102000,511681102204,,,,,,1089.7290192113246,865065,-1
1411,1790226,4,2017,54,1,,,,,,,,511921000000,511921109000,511921109210,,,种植、养殖,,,1089.7290192113246,1790226,1
1412,988742,1,2017,41,1,,,,,,,,513329000000,513329206000,513329206205,,,,,,1089.7290192113246,988742,1
1413,429609,5,2014,71,1,,,,,,,,511903000000,511903204000,511903204209,,2018,,,,2173.0,429609,1
1414,887222,2,2015,67,1,,,,,,,,511921000000,511921103000,511921103207,,,,,,1900.0,887222,1
1415,1124423,7,2014,47,1,,,,,,,,511304000000,511304102000,511304102212,,,,,,1089.7290192113246,1124423,1
1416,464446,3,2016,66,0,,,,,,,,510522000000,510522111000,510522111204,,,,,,1089.7290192113246,464446,1
1417,1395472,4,2014,11,1,,,,,,,,511724000000,511724217000,511724217207,,,,,,1089.7290192113246,1395472,1
1418,1246283,2,2014,73,1,,,,,,,,511724000000,511724215000,511724215205,,,,,,1089.7290192113246,1246283,1
1419,1069304,3,2015,52,1,,,,,,,,511903000000,511903205000,511903205001,,,,,,4048.0,1069304,1
1420,1319481,6,2017,69,1,,,,,,,,510823000000,510823228000,510823228201,,未脱贫,,,,1089.7290192113246,1319481,-1
1421,1118614,5,2014,49,1,,,,,,,,511304000000,511304205000,511304205209,,,,,,1089.7290192113246,1118614,1
1422,672586,4,2017,23,1,,,,,,,,513321000000,513321217000,513321217202,,,,,,1089.7290192113246,672586,1
1423,687763,4,2016,54,3,,,,,,,,513434000000,513434213000,513434213204,,,农牧林果,5头5亩,,1997.0,687763,1
1424,1306004,3,2014,20,1,,,,,,,,511724000000,511724202000,511724202206,,,,,,1089.7290192113246,1306004,1
1425,808733,3,2014,21,1,,,,,,,,513322000000,513322204000,513322204212,,,,,,5722.0,808733,1
1426,32100,4,2014,61,2,,,,,,,,510824000000,510824226000,510824226207,,,,,,1089.7290192113246,32100,1
1427,1043858,7,2015,30,1,,,,,,,,511903000000,511903104000,511903104210,,,,,,3311.0,1043858,1
1428,1123249,3,2014,62,1,,,,,,,,511304000000,511304215000,511304215203,,,,,,1089.7290192113246,1123249,1
1429,1645010,4,2016,12,1,,,,,,,,511723000000,511723101000,511723101218,,,种养殖,,,3784.0,1645010,1
1430,663854,5,2017,75,2,,,,,,,,513422000000,513422225000,513422225202,,,,,,1089.7290192113246,663854,1
1431,57556,4,2014,48,2,,,,,,,,510824000000,510824214000,510824214212,,,,,,1089.7290192113246,57556,1
1432,940084,2,2016,60,1,,,,,,,,510525000000,510525101000,510525101207,县农业局龙山镇农服中心,2018,种养殖,养鸡3只,,5925.0,940084,1
1433,1493405,4,2014,40,1,,,,,,,,511724000000,511724229000,511724229203,,,,,,1089.7290192113246,1493405,1
1434,723798,6,2017,50,1,,,,,,,,511722000000,511722220000,511722220203,,,,,,2713.0,723798,1
1435,788994,3,2017,63,1,,,,,,,,511722000000,511722233000,511722233204,,,,,,2660.0,788994,1
1436,795782,3,2017,40,3,,,,,,,,513436000000,513436209000,513436209203,,,,,,1616.0,795782,1
1437,685396,2,2015,83,1,,,,,,,,511303000000,511303211000,511303211206,,,,,,4654.0,685396,1
1438,638964,4,2014,20,1,,,,,,,,513322000000,513322101000,513322101208,,,,,,3372.0,638964,1
1439,1213859,4,2017,20,1,,,,,,,,510823000000,510823114000,510823114205,,未脱贫,,,,1089.7290192113246,1213859,-1
1440,1611053,2,2016,78,1,,,,,,,,511723000000,511723209000,511723209205,,,种养殖,,,2720.0,1611053,1
1441,193616,5,2017,40,3,,,,,,,,513423000000,513423214000,513423214205,,,,,,2000.0,193616,1
1442,257731,6,2016,60,1,,,,,,,,513435000000,513435201000,513435201202,农牧局,2018,种养殖业,5亩核桃50只鹅,,1083.0,257731,1
1444,398594,2,2017,79,1,,,,,,,,510812000000,510812100000,510812100208,,2017,,,,1089.7290192113246,398594,1
1445,967491,5,2016,59,3,,,,,,,,513328000000,513328206000,513328206212,来马镇人民政府,2016,,,,1089.7290192113246,967491,1
1446,1745414,6,2014,66,3,,,,,,,,511132000000,511132209000,511132209205,,,,,,1089.7290192113246,1745414,1
1447,233847,3,2017,59,1,,,,,,,,513423000000,513423101000,513423101202,,,,,,3160.0,233847,1
1448,781649,4,2017,55,1,,,,,,,,511722000000,511722215000,511722215203,,,,,,2297.0,781649,1
1449,1739765,2,2016,79,1,,,,,,,,511781000000,511781237000,511781237201,漆树坪村,2018,种植、养殖,玉米种植5亩,技术支撑,3530.0,1739765,1
1450,1318635,4,2015,63,1,,,,,,,,510823000000,510823228000,510823228202,,2015年,,,,1089.7290192113246,1318635,-1
1451,1509767,5,2014,28,1,,,,,,,,513232000000,513232206000,513232206201,,未脱贫,,,,1089.7290192113246,1509767,-1
1452,991347,8,2017,44,1,,,,,,,,513329000000,513329100000,513329100210,,,,,,1089.7290192113246,991347,1
1453,1208463,10,2017,20,3,,,,,,,,513335000000,513335213000,513335213203,,,,,,3560.0,1208463,1
1454,1593247,3,2017,61,1,,,,,,,,511602000000,511602214000,511602214216,区教科体局,2018,养殖,鸭,,3510.0,1593247,1
1455,105495,4,2016,44,1,,,,,,,,510524000000,510524208000,510524208201,,,,,,2560.0,105495,1
1456,133425,3,2014,67,2,,,,,,,,510821000000,510821102000,510821102209,旺苍县木门镇农业技术推广服务站,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,3356.0,133425,1
1457,1742930,2,2017,82,2,,,,,,,,511902000000,511902101000,511902101220,,,,,,1089.7290192113246,1742930,1
1458,1460099,2,2014,68,1,,,,,,,,510727000000,510727205000,510727205204,,,,,,1089.7290192113246,1460099,1
1459,530283,2,2015,63,3,,,,,,,,511324000000,511324116000,511324116206,,2016,,,,1089.7290192113246,530283,1
1460,1298689,3,2017,14,1,,,,,,,,510823000000,510823120000,510823120214,,未脱贫,,,,1089.7290192113246,1298689,-1
1461,713656,3,2016,56,3,,,,,,,,510726000000,510726216000,510726216204,,,,,,1089.7290192113246,713656,1
1462,845515,5,2015,69,2,,,,,,,,511902000000,511902203000,511902203207,,,,,,1089.7290192113246,845515,1
1463,1033067,5,2017,20,3,,,,,,,,510904000000,510904110000,510904110234,,,,,,1089.7290192113246,1033067,1
1464,1032598,2,2017,76,3,,,,,,,,510904000000,510904112000,510904112208,,,,,,1089.7290192113246,1032598,1
1465,1222097,3,2017,37,1,,,,,,,,510823000000,510823230000,510823230203,,未脱贫,,,,1089.7290192113246,1222097,-1
1466,1887771,7,2014,61,3,,,,,,,,510524000000,510524108000,510524108208,,,,,,1089.7290192113246,1887771,1
1467,856287,2,2017,74,2,,,,,,,,511902000000,511902212000,511902212207,,,,,,1089.7290192113246,856287,1
1468,629420,1,2016,44,1,,,,,,,,511703000000,511703106000,511703106201,,,,,,1089.7290192113246,629420,1
1469,827019,3,2015,55,3,,,,,,,,510904000000,510904104000,510904104220,,,,,,1089.7290192113246,827019,-1
1470,1043729,4,2015,51,1,,,,,,,,511903000000,511903200000,511903200202,,,,,,3800.0,1043729,1
1471,791129,6,2017,42,3,,,,,,,,513436000000,513436225000,513436225203,,,,,,4033.0,791129,1
1472,1875025,7,2017,77,1,,,,,,,,511725000000,511725235000,511725235205,,,,,,1089.7290192113246,1875025,1
1473,1645655,3,2016,48,1,,,,,,,,511723000000,511723101000,511723101217,,,,,,6761.0,1645655,1
1474,1229844,8,2016,5,1,,,,,,,,510823000000,510823102000,510823102207,,2016年,,,,1089.7290192113246,1229844,-1
1475,1132756,5,2014,19,1,,,,,,,,511304000000,511304207000,511304207207,,,,,,1089.7290192113246,1132756,1
1476,1019751,3,2017,62,3,,,,,,,,510904000000,510904201000,510904201214,,,,,,1089.7290192113246,1019751,1
1477,918722,5,2015,43,1,,,,,,,,511921000000,511921213000,511921213203,,,,,,2664.0,918722,1
1478,803439,5,2017,40,3,,,,,,,,513436000000,513436231000,513436231202,,,,,,3274.0,803439,1
1479,183410,2,2016,67,1,,,,,,,,513429000000,513429225000,513429225200,,,,,,1089.7290192113246,183410,1
1480,1827519,2,2016,69,1,,,,,,,,511903000000,511903109000,511903109211,,,,,,1089.7290192113246,1827519,1
1481,1593033,5,2017,80,1,,,,,,,,511602000000,511602214000,511602214215,区教科体局,2018,养殖,鸭,,3580.0,1593033,1
1482,1592120,4,2017,45,1,,,,,,,,511602000000,511602113000,511602113210,区质监局综合股,2017,养殖,猪,,4100.0,1592120,1
1483,44250,4,2014,26,2,,,,,,,,510824000000,510824229000,510824229209,,,,,,1089.7290192113246,44250,1
1484,963453,5,2016,56,1,,,,,,,,511922000000,511922222000,511922222207,县工商质监局工会主任,2017,银花,2亩,,2575.0,963453,1
1485,799343,1,2015,49,1,,,,,,,,511921000000,511921223000,511921223203,沙坪乡林业站站长,2015,,,,3750.0,799343,1
1486,1883078,5,2014,76,3,,,,,,,,510524000000,510524204000,510524204207,,,,,,1089.7290192113246,1883078,1
1487,1461572,2,2014,75,1,,,,,,,,511724000000,511724225000,511724225201,,,,,,1089.7290192113246,1461572,1
1488,628560,3,2016,56,1,,,,,,,,511703000000,511703107000,511703107214,,,,,,1089.7290192113246,628560,1
1489,1889876,6,2014,67,3,,,,,,,,510524000000,510524104000,510524104223,,,,,,1089.7290192113246,1889876,1
1490,88151,2,2015,75,1,,,,,,,,511923000000,511923214000,511923214202,,,,,,1089.7290192113246,88151,1
1491,1103188,2,2014,79,1,,,,,,,,511304000000,511304108000,511304108201,,,,,,1089.7290192113246,1103188,1
1492,1542586,3,2016,47,1,,,,,,,,511623000000,511623209000,511623209202,,,,,,1089.7290192113246,1542586,1
1493,422685,3,2016,55,0,,,,,,,,510522000000,510522110000,510522110204,,,,,,1089.7290192113246,422685,1
1494,109795,4,2016,53,1,,,,,,,,510524000000,510524207000,510524207208,,,,,,1946.0,109795,1
1495,1009982,1,2017,63,3,,,,,,,,510904000000,510904204000,510904204214,,,,,,1089.7290192113246,1009982,1
1497,963503,5,2016,56,1,,,,,,,,511922000000,511922209000,511922209209,县工商质监局工会主任,2017,,,,1089.7290192113246,963503,1
1498,506382,1,2017,42,1,,,,,,,,511129000000,511129208000,511129208202,,,,,,1089.7290192113246,506382,1
1500,32161,3,2014,48,2,,,,,,,,510824000000,510824226000,510824226201,,,,,,1089.7290192113246,32161,1
1501,1172573,3,2016,10,2,,,,,,,,513332000000,513332213000,513332213203,,,,,,3246.0,1172573,1
1502,1037028,5,2017,19,3,,,,,,,,510904000000,510904112000,510904112221,,,,,,1089.7290192113246,1037028,1
1503,535664,4,2015,63,3,,,,,,,,511324000000,511324217000,511324217206,,2016,,,,1089.7290192113246,535664,1
1504,820790,4,2014,73,3,,,,,,,,511132000000,511132204000,511132204202,,2016,,,,1089.7290192113246,820790,1
1505,961886,2,2016,63,1,,,,,,,,511922000000,511922204000,511922204209,联通公司综合部负责人,2017,肉牛、生猪,1头、12头,无,1089.7290192113246,961886,1
1506,887321,3,2015,72,1,,,,,,,,511921000000,511921103000,511921103207,,,,,,2226.0,887321,1
1507,1691292,3,2017,46,1,,,,,,,,511921000000,511921103000,511921103213,,,种养殖业,,,1089.7290192113246,1691292,1
1508,427145,3,2014,60,1,,,,,,,,511903000000,511903106000,511903106202,,,,,,3108.0,427145,1
1509,720245,4,2016,27,3,,,,,,,,510726000000,510726203000,510726203203,,,,,,1089.7290192113246,720245,1
1510,474522,3,2016,31,0,,,,,,,,510522000000,510522200000,510522200204,,,,,,1089.7290192113246,474522,1
1511,1716674,5,2017,72,1,,,,,,,,511603000000,511603201000,511603201205,龙滩镇,2017,种植,核桃5亩,,5000.0,1716674,1
1512,188626,6,2016,11,1,,,,,,,,513429000000,513429201000,513429201204,,,,,,1089.7290192113246,188626,1
1513,437300,4,2014,68,1,,,,,,,,511903000000,511903207000,511903207211,,2018,,,,2020.0,437300,1
1514,1734152,2,2017,74,2,,,,,,,,511902000000,511902104000,511902104205,,,,,,1089.7290192113246,1734152,1
1515,469687,1,2016,64,0,,,,,,,,510522000000,510522209000,510522209204,,,,,,1089.7290192113246,469687,1
1516,1041374,8,2017,20,1,,,,,,,,513333000000,513333206000,513333206208,上邱果一村,2017,,,,1089.7290192113246,1041374,1
1517,574413,3,2016,71,3,,,,,,,,511324000000,511324114000,511324114206,,2017,,,,1089.7290192113246,574413,1
1518,1835548,4,2017,33,3,,,,,,,,510522000000,510522201000,510522201202,,,,,,1089.7290192113246,1835548,1
1519,965139,5,2015,38,1,,,,,,,,511922000000,511922105000,511922105207,巴中市司法局,2015,水稻、牛、猪、小家禽、蔬菜,2亩、4头、100羽,种植、养殖,2226.0,965139,1
1520,718639,2,2016,88,3,,,,,,,,510726000000,510726104000,510726104219,,,,,,1089.7290192113246,718639,1
1521,417375,4,2017,65,2,,,,,,,,511902000000,511902208000,511902208203,,,,,,1089.7290192113246,417375,1
1522,1291551,3,2016,8,1,,,,,,,,510823000000,510823115000,510823115201,,2016年,,,,1089.7290192113246,1291551,-1
1523,902285,5,2015,44,1,,,,,,,,511921000000,511921101000,511921101203,,,,,,2652.0,902285,1
1524,861931,3,2017,52,2,,,,,,,,511902000000,511902002000,511902002200,,,,,,1089.7290192113246,861931,1
1525,1528563,2,2016,87,1,,,,,,,,511623000000,511623103000,511623103202,,,,,,1089.7290192113246,1528563,1
1526,1632787,4,2016,74,1,,,,,,,,511723000000,511723105000,511723105208,,,种养殖,,,3318.0,1632787,1
1527,552643,3,2016,49,3,,,,,,,,513428000000,513428217000,513428217205,,,,,,2667.0,552643,1
1528,1026722,3,2017,15,3,,,,,,,,510904000000,510904204000,510904204210,,,,,,1089.7290192113246,1026722,1
1529,1844320,1,2017,59,3,,,,,,,,510522000000,510522206000,510522206209,,,,,,1089.7290192113246,1844320,1
1530,423856,2,2014,69,1,,,,,,,,511903000000,511903106000,511903106209,,2018,,,,7311.0,423856,1
1531,638916,4,2014,22,1,,,,,,,,513322000000,513322205000,513322205206,,,,,,6197.0,638916,1
1532,710827,5,2014,46,3,,,,,,,,513430000000,513430227000,513430227204,,,,,,1089.7290192113246,710827,1
1533,264923,6,2016,44,1,,,,,,,,513435000000,513435213000,513435213202,则拉乡畜牧兽医站,2018,种养殖业,3亩豌豆5亩洋芋,,2522.0,264923,1
1534,1048961,4,2015,20,1,,,,,,,,511903000000,511903101000,511903101205,,2015,,,,3000.0,1048961,1
1535,1591237,5,2014,68,1,,,,,,,,511528000000,511528207000,511528207212,,,,,,1788.0,1591237,1
1536,1317943,2,2017,65,1,,,,,,,,510823000000,510823222000,510823222201,,未脱贫,,,,1089.7290192113246,1317943,-1
1537,660817,1,2017,34,2,,,,,,,,513422000000,513422209000,513422209200,,,,,,1089.7290192113246,660817,1
1538,1565031,3,2015,60,1,,,,,,,,511921000000,511921113000,511921113216,社长,2016,种植,核桃4亩,,2875.0,1565031,1
1539,400619,5,2015,59,1,,,,,,,,511129000000,511129104000,511129104211,,,,,,1089.7290192113246,400619,1
1540,136821,2,2014,73,2,,,,,,,,510821000000,510821106000,510821106201,旺苍县黄洋镇兽防站,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2935.0,136821,1
1541,1708467,2,2017,42,1,,,,,,,,511921000000,511921229000,511921229201,,,种养殖业,,,1089.7290192113246,1708467,1
1542,216188,5,2016,6,1,,,,,,,,513429000000,513429214000,513429214203,,,,,,1089.7290192113246,216188,1
1543,534104,2,2015,80,3,,,,,,,,511324000000,511324218000,511324218201,,2016,,,,1089.7290192113246,534104,1
1544,560367,5,2014,66,3,,,,,,,,511132000000,511132202000,511132202201,水落托长,2017,黑猪养殖,,,1089.7290192113246,560367,1
1545,976455,5,2017,17,1,,,,,,,,513329000000,513329207000,513329207212,,,,,,1089.7290192113246,976455,1
1546,472179,4,2016,74,0,,,,,,,,510522000000,510522106000,510522106208,,,,,,1089.7290192113246,472179,1
1547,1199276,1,2016,85,1,,,,,,,,511702000000,511702100000,511702100201,,2017,,,,1089.7290192113246,1199276,1
1548,1829744,5,2016,18,1,,,,,,,,511903000000,511903200000,511903200206,,,,,,1089.7290192113246,1829744,1
1549,392104,3,2017,88,1,,,,,,,,511129000000,511129206000,511129206206,,,,,,1089.7290192113246,392104,1
1550,431604,4,2016,33,0,,,,,,,,510522000000,510522201000,510522201205,,,,,,1025.0,431604,1
1551,1237760,4,2015,45,1,,,,,,,,510823000000,510823213000,510823213200,,2015年,,,,1089.7290192113246,1237760,-1
1552,548023,4,2014,34,3,,,,,,,,511324000000,511324227000,511324227210,,,,,,1089.7290192113246,548023,1
1553,79545,2,2015,61,1,,,,,,,,511923000000,511923103000,511923103207,,,,,,1089.7290192113246,79545,1
1554,902340,6,2014,5,1,,,,,,,,511921000000,511921101000,511921101206,,,,,,3260.0,902340,1
1555,398360,3,2017,44,1,,,,,,,,511129000000,511129204000,511129204202,,,,,,1089.7290192113246,398360,1
1556,513091,1,2017,50,1,,,,,,,,511129000000,511129106000,511129106202,,,,,,1089.7290192113246,513091,1
1557,264121,3,2016,75,1,,,,,,,,513435000000,513435100000,513435100200,新市坝镇,2017,种养殖业,1.5亩核桃50只鹅,,2026.0,264121,1
1559,1072164,5,2015,43,1,,,,,,,,513327000000,513327205000,513327205208,,,,,,1089.7290192113246,1072164,1
1560,1046152,5,2015,40,1,,,,,,,,511903000000,511903106000,511903106206,,2015,,,,3248.0,1046152,1
1561,495324,2,2014,76,3,,,,,,,,511324000000,511324103000,511324103201,,2014,,,,1089.7290192113246,495324,1
1562,862458,3,2016,56,2,,,,,,,,511902000000,511902006000,511902006202,,,,,,1089.7290192113246,862458,1
1563,1403471,1,2014,78,1,,,,,,,,511724000000,511724109000,511724109211,,,,,,1089.7290192113246,1403471,1
1564,106204,4,2016,48,1,,,,,,,,510524000000,510524105000,510524105201,,,,,,2446.0,106204,1
1565,142643,2,2016,52,2,,,,,,,,510821000000,510821212000,510821212201,旺苍县农建乡农业服务中心,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2850.0,142643,1
1566,686052,3,2014,26,3,,,,,,,,513430000000,513430103000,513430103207,,,,,,1089.7290192113246,686052,1
1567,1219658,2,2017,62,1,,,,,,,,510823000000,510823114000,510823114205,,未脱贫,,,,1089.7290192113246,1219658,-1
1568,182201,6,2016,38,1,,,,,,,,513429000000,513429202000,513429202202,,,,,,1089.7290192113246,182201,1
1569,1033151,3,2017,60,3,,,,,,,,510904000000,510904110000,510904110234,,,,,,1089.7290192113246,1033151,1
1570,369775,4,2016,29,3,,,,,,,,513428000000,513428201000,513428201202,,,,,,1089.7290192113246,369775,1
1571,1585927,3,2014,54,1,,,,,,,,511528000000,511528109000,511528109209,,,,,,5933.0,1585927,1
1572,1255706,1,2017,62,1,,,,,,,,510823000000,510823117000,510823117205,,未脱贫,,,,1089.7290192113246,1255706,-1
