"id","name","score","character","appointment","history","stickiness","relations","analyze"
988742,"abc",547,0.7488,0.51,0.4,0.57,0.7,NULL
570439,"abc",547,0.6688,0.51,0.4,0.81,0.58,NULL
764245,"abc",547,0.6,0.65,0.6,0.57,0.74,NULL
904807,"abc",547,0.5584,0.65,0.6,0.57,0.62,NULL
788994,"abc",546,0.52,0.65,0.6,0.57,0.62,NULL
766747,"abc",546,0.52,0.65,0.6,0.57,0.62,NULL
1289253,"abc",546,0.7072,0.51,0.4,0.81,0.58,NULL
1196078,"abc",546,0.52,0.65,0.6,0.57,0.62,NULL
432478,"abc",546,0.6224,0.65,0.6,0.57,0.62,NULL
1217718,"abc",546,0.6816,0.51,0.4,0.81,0.58,NULL
1055972,"abc",546,0.52,0.65,0.6,0.57,0.62,NULL
1342209,"abc",545,0.6304,0.51,0.4,0.81,0.58,NULL
636673,"abc",545,0.52,0.65,0.6,0.57,0.62,NULL
106068,"abc",545,0.52,0.65,0.6,0.57,0.62,NULL
191581,"abc",545,0.7616,0.65,0.6,0.57,0.56,NULL
892020,"abc",545,0.5696,0.65,0.6,0.57,0.56,NULL
446598,"abc",545,0.7488,0.65,0.6,0.57,0.56,NULL
1320384,"abc",545,0.7616,0.51,0.4,0.81,0.7,NULL
593093,"abc",545,0.52,0.65,0.6,0.57,0.62,NULL
1310152,"abc",545,0.544,0.51,0.4,0.81,0.7,NULL
1056202,"abc",545,0.52,0.65,0.6,0.57,0.62,NULL
903135,"abc",545,0.6,0.65,0.6,0.57,0.74,NULL
1718523,"abc",545,0.6944,0.51,0.4,0.81,0.58,NULL
887924,"abc",544,0.52,0.65,0.6,0.57,0.62,NULL
427145,"abc",544,0.52,0.65,0.6,0.57,0.62,NULL
432035,"abc",544,0.52,0.65,0.6,0.57,0.62,NULL
725987,"abc",544,0.52,0.65,0.6,0.57,0.62,NULL
560363,"abc",544,0.7072,0.51,0.4,0.81,0.58,NULL
787955,"abc",544,0.52,0.65,0.6,0.57,0.62,NULL
574979,"abc",543,0.5056,0.51,0.4,0.81,0.7,NULL
887627,"abc",543,0.6352,0.65,0.6,0.57,0.62,NULL
535472,"abc",543,0.48,0.51,0.4,0.81,0.7,NULL
109502,"abc",543,0.52,0.65,0.6,0.57,0.62,NULL
1313985,"abc",543,0.6176,0.51,0.4,0.81,0.58,NULL
891590,"abc",543,0.52,0.65,0.6,0.57,0.62,NULL
1704655,"abc",543,0.48,0.51,0.4,0.81,0.7,NULL
1585153,"abc",542,0.52,0.65,0.6,0.57,0.62,NULL
1341702,"abc",542,0.6688,0.51,0.4,0.81,0.58,NULL
111131,"abc",542,0.52,0.65,0.6,0.57,0.62,NULL
1040930,"abc",542,0.48,0.51,0.4,0.81,0.7,NULL
1298057,"abc",542,0.7072,0.51,0.4,0.81,0.58,NULL
931738,"abc",542,0.52,0.65,0.6,0.57,0.62,NULL
1004702,"abc",542,0.7616,0.51,0.4,0.57,0.7,NULL
1413054,"abc",542,0.48,0.51,0.4,0.81,0.7,NULL
1781695,"abc",542,0.5968,0.65,0.6,0.57,0.62,NULL
1212864,"abc",542,0.5824,0.65,0.6,0.57,0.56,NULL
1814724,"abc",542,0.48,0.51,0.4,0.81,0.7,NULL
728018,"abc",542,0.6,0.65,0.6,0.57,0.74,NULL
1221586,"abc",542,0.656,0.51,0.4,0.81,0.58,NULL
1371871,"abc",542,0.48,0.51,0.4,0.81,0.7,NULL
1055717,"abc",542,0.52,0.65,0.6,0.57,0.62,NULL
588792,"abc",542,0.6,0.65,0.6,0.57,0.74,NULL
986618,"abc",542,0.7072,0.51,0.4,0.81,0.58,NULL
1237860,"abc",541,0.6976,0.51,0.4,0.81,0.7,NULL
1714284,"abc",541,0.6816,0.51,0.4,0.81,0.58,NULL
1791903,"abc",541,0.48,0.51,0.4,0.81,0.7,NULL
1327520,"abc",541,0.7072,0.51,0.4,0.81,0.58,NULL
732326,"abc",541,0.52,0.65,0.6,0.57,0.62,NULL
443818,"abc",541,0.52,0.65,0.6,0.57,0.62,NULL
1193389,"abc",541,0.5312,0.65,0.6,0.57,0.56,NULL
819145,"abc",541,0.592,0.51,0.4,0.81,0.58,NULL
1432782,"abc",541,0.72,0.51,0.4,0.81,0.58,NULL
1266388,"abc",541,0.7072,0.51,0.4,0.81,0.58,NULL
532438,"abc",541,0.48,0.51,0.4,0.81,0.7,NULL
1584858,"abc",541,0.52,0.65,0.6,0.57,0.62,NULL
909036,"abc",541,0.52,0.65,0.6,0.57,0.62,NULL
91124,"abc",541,0.7232,0.51,0.4,0.57,0.7,NULL
582902,"abc",541,0.52,0.65,0.6,0.57,0.62,NULL
534007,"abc",541,0.48,0.51,0.4,0.81,0.7,NULL
784640,"abc",540,0.52,0.65,0.6,0.57,0.62,NULL
1300230,"abc",540,0.6944,0.51,0.4,0.81,0.58,NULL
1203490,"abc",540,0.48,0.51,0.4,0.81,0.7,NULL
870710,"abc",540,0.72,0.51,0.4,0.81,0.58,NULL
1075025,"abc",540,0.48,0.65,0.6,0.81,0.56,NULL
1720946,"abc",540,0.48,0.65,0.6,0.81,0.56,NULL
1043634,"abc",540,0.6208,0.65,0.6,0.57,0.56,NULL
1388216,"abc",540,0.48,0.51,0.4,0.81,0.7,NULL
1169341,"abc",540,0.736,0.65,0.6,0.57,0.56,NULL
114370,"abc",540,0.52,0.65,0.6,0.57,0.62,NULL
1066196,"abc",540,0.52,0.65,0.6,0.57,0.62,NULL
1364710,"abc",540,0.48,0.51,0.4,0.81,0.7,NULL
1339398,"abc",539,0.6304,0.51,0.4,0.81,0.58,NULL
1201434,"abc",539,0.48,0.51,0.4,0.81,0.7,NULL
108654,"abc",539,0.52,0.65,0.6,0.57,0.62,NULL
1341551,"abc",539,0.7072,0.51,0.4,0.81,0.58,NULL
1226956,"abc",539,0.72,0.51,0.4,0.81,0.58,NULL
115433,"abc",539,0.52,0.65,0.6,0.57,0.62,NULL
666610,"abc",539,0.48,0.51,0.4,0.81,0.7,NULL
774404,"abc",538,0.52,0.65,0.6,0.57,0.62,NULL
818193,"abc",538,0.48,0.65,0.6,0.81,0.56,NULL
902703,"abc",538,0.52,0.65,0.6,0.57,0.62,NULL
886082,"abc",538,0.52,0.65,0.6,0.57,0.62,NULL
1392718,"abc",538,0.7104,0.51,0.4,0.57,0.7,NULL
1232989,"abc",538,0.52,0.65,0.6,0.57,0.62,NULL
865638,"abc",538,0.52,0.65,0.6,0.57,0.62,NULL
233847,"abc",538,0.52,0.65,0.6,0.57,0.62,NULL
1795487,"abc",538,0.48,0.65,0.6,0.81,0.56,NULL
257731,"abc",538,0.48,0.65,0.6,0.81,0.56,NULL
1222097,"abc",538,0.6176,0.51,0.4,0.81,0.58,NULL
1416697,"abc",538,0.48,0.51,0.4,0.81,0.7,NULL
1045500,"abc",538,0.52,0.65,0.6,0.57,0.62,NULL
1176838,"abc",537,0.736,0.65,0.6,0.57,0.56,NULL
1313040,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
1616407,"abc",537,0.48,0.65,0.6,0.81,0.56,NULL
1255706,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
416563,"abc",537,0.48,0.65,0.6,0.81,0.56,NULL
571961,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
1334084,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
645708,"abc",537,0.52,0.65,0.6,0.57,0.62,NULL
1187926,"abc",537,0.52,0.65,0.6,0.57,0.62,NULL
1376626,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
1065609,"abc",537,0.52,0.65,0.6,0.57,0.62,NULL
911502,"abc",537,0.52,0.65,0.6,0.57,0.62,NULL
755623,"abc",537,0.52,0.65,0.6,0.57,0.62,NULL
1690797,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
1625779,"abc",537,0.7072,0.51,0.4,0.81,0.58,NULL
882885,"abc",537,0.52,0.65,0.6,0.57,0.62,NULL
1117896,"abc",537,0.736,0.51,0.4,0.57,0.7,NULL
1052895,"abc",537,0.52,0.65,0.6,0.57,0.62,NULL
735465,"abc",537,0.6224,0.65,0.6,0.57,0.62,NULL
1247472,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
1384184,"abc",537,0.48,0.51,0.4,0.81,0.7,NULL
190212,"abc",536,0.48,0.65,0.6,0.57,0.56,NULL
1612051,"abc",536,0.48,0.65,0.6,0.81,0.56,NULL
1846551,"abc",536,0.5664,0.51,0.4,0.81,0.58,NULL
1850903,"abc",536,0.7104,0.51,0.4,0.57,0.7,NULL
1795361,"abc",536,0.46,0.58,0.5,0.81,0.6,NULL
635463,"abc",536,0.52,0.65,0.6,0.57,0.62,NULL
723798,"abc",536,0.48,0.65,0.6,0.57,0.56,NULL
746841,"abc",536,0.52,0.65,0.6,0.57,0.62,NULL
811877,"abc",536,0.72,0.51,0.4,0.81,0.58,NULL
182890,"abc",536,0.6976,0.51,0.4,0.57,0.7,NULL
1353860,"abc",536,0.6688,0.51,0.4,0.81,0.58,NULL
819130,"abc",536,0.48,0.51,0.4,0.81,0.7,NULL
763658,"abc",535,0.52,0.65,0.6,0.57,0.62,NULL
897354,"abc",535,0.52,0.65,0.6,0.57,0.62,NULL
641624,"abc",535,0.6848,0.51,0.4,0.81,0.7,NULL
484701,"abc",535,0.52,0.65,0.6,0.57,0.62,NULL
1846631,"abc",535,0.6688,0.51,0.4,0.81,0.58,NULL
754809,"abc",535,0.48,0.65,0.6,0.57,0.56,NULL
733562,"abc",535,0.52,0.65,0.6,0.57,0.62,NULL
1380987,"abc",535,0.48,0.51,0.4,0.81,0.7,NULL
492443,"abc",535,0.48,0.51,0.4,0.81,0.7,NULL
1431452,"abc",535,0.48,0.51,0.4,0.81,0.7,NULL
1591237,"abc",535,0.52,0.65,0.6,0.57,0.62,NULL
1288947,"abc",535,0.6176,0.51,0.4,0.81,0.58,NULL
821243,"abc",535,0.7872,0.51,0.4,0.57,0.7,NULL
1824530,"abc",534,0.48,0.51,0.4,0.81,0.7,NULL
1826834,"abc",534,0.8,0.51,0.4,0.57,0.7,NULL
1308708,"abc",534,0.5792,0.51,0.4,0.81,0.58,NULL
451113,"abc",534,0.52,0.65,0.6,0.57,0.62,NULL
1343071,"abc",534,0.48,0.51,0.4,0.81,0.7,NULL
1307235,"abc",534,0.6944,0.51,0.4,0.81,0.58,NULL
725607,"abc",534,0.54,0.72,0.7,0.57,0.58,NULL
1585011,"abc",534,0.52,0.65,0.6,0.57,0.62,NULL
1259917,"abc",534,0.72,0.51,0.4,0.81,0.58,NULL
1043858,"abc",534,0.608,0.65,0.6,0.57,0.56,NULL
130760,"abc",534,0.48,0.65,0.6,0.81,0.56,NULL
526350,"abc",533,0.648,0.65,0.6,0.57,0.62,NULL
769571,"abc",533,0.52,0.65,0.6,0.57,0.62,NULL
1053236,"abc",533,0.5184,0.65,0.6,0.57,0.56,NULL
768078,"abc",533,0.52,0.65,0.6,0.57,0.62,NULL
787023,"abc",533,0.48,0.65,0.6,0.57,0.56,NULL
1058171,"abc",533,0.5456,0.65,0.6,0.57,0.62,NULL
1183613,"abc",533,0.52,0.65,0.6,0.57,0.62,NULL
585855,"abc",533,0.52,0.65,0.6,0.57,0.62,NULL
795802,"abc",533,0.6352,0.65,0.6,0.57,0.62,NULL
895391,"abc",533,0.52,0.65,0.6,0.57,0.62,NULL
1690534,"abc",533,0.48,0.51,0.4,0.81,0.7,NULL
1322663,"abc",533,0.48,0.51,0.4,0.81,0.7,NULL
115629,"abc",533,0.52,0.65,0.6,0.57,0.62,NULL
110817,"abc",533,0.52,0.65,0.6,0.57,0.62,NULL
758758,"abc",533,0.48,0.65,0.6,0.57,0.56,NULL
